2026-07-17 12:47:30,231 | INFO     | req=- | user=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-07-17 14:20:23,580 | INFO     | req=c1ed120a-7d6d-4ffe-8510-6176642849cf | user=- | ai_document_search:dispatch:68 | Request completed: GET /conversations -> 200 in 9.96ms
2026-07-17 14:20:23,581 | INFO     | req=8e697819-92b0-44ff-ab79-2aac30f6a08e | user=- | ai_document_search:dispatch:39 | Request started: GET /conversations
2026-07-17 14:20:23,584 | DEBUG    | req=8e697819-92b0-44ff-ab79-2aac30f6a08e | user=ram@example.com | ai_document_search:get_current_user:64 | Authenticated request — email='ram@example.com', role='USER'
2026-07-17 14:20:23,588 | INFO     | req=8e697819-92b0-44ff-ab79-2aac30f6a08e | user=- | ai_document_search:dispatch:68 | Request completed: GET /conversations -> 200 in 6.5ms
2026-07-17 14:20:27,167 | INFO     | req=96c49483-b399-43c8-9fbd-3ccb331ee03a | user=- | ai_document_search:dispatch:39 | Request started: OPTIONS /conversations/36
2026-07-17 14:20:27,167 | INFO     | req=96c49483-b399-43c8-9fbd-3ccb331ee03a | user=- | ai_document_search:dispatch:68 | Request completed: OPTIONS /conversations/36 -> 200 in 0.86ms
2026-07-17 14:20:27,170 | INFO     | req=d8629f85-bc15-4ca0-a6c2-f26d9cdce59d | user=- | ai_document_search:dispatch:39 | Request started: GET /conversations/36
2026-07-17 14:20:27,174 | DEBUG    | req=d8629f85-bc15-4ca0-a6c2-f26d9cdce59d | user=ram@example.com | ai_document_search:get_current_user:64 | Authenticated request — email='ram@example.com', role='USER'
2026-07-17 14:20:27,184 | INFO     | req=d8629f85-bc15-4ca0-a6c2-f26d9cdce59d | user=- | ai_document_search:dispatch:68 | Request completed: GET /conversations/36 -> 200 in 14.36ms
2026-07-17 14:20:34,741 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:dispatch:39 | Request started: POST /chat/
2026-07-17 14:20:34,743 | DEBUG    | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=ram@example.com | ai_document_search:get_current_user:64 | Authenticated request — email='ram@example.com', role='USER'
2026-07-17 14:20:34,918 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:ask:138 | RAG ask() starting — customer_id=10, question_chars=53, history_turns=6
2026-07-17 14:20:34,918 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:condense_question:115 | Skipping condensing for 'explain me Mira Bhayandar Municipal Corporation wing?' — looks standalone already
2026-07-17 14:20:34,951 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:get:77 | Exact cache HIT — customer_id=10
2026-07-17 14:20:34,951 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:log_duration:33 | exact_cache_get completed in 33.26ms
2026-07-17 14:20:34,952 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:ask:190 | Question: 'explain me Mira Bhayandar Municipal Corporation wing?' — served from EXACT cache, 0 tokens used, 34.04ms total
2026-07-17 14:20:34,970 | INFO     | req=a6915149-ca9b-47a0-bd39-9c26935bbf55 | user=- | ai_document_search:dispatch:68 | Request completed: POST /chat/ -> 200 in 229.6ms
2026-07-17 14:20:34,995 | INFO     | req=b97c8710-2983-423d-975c-cd6e660a0f77 | user=- | ai_document_search:dispatch:39 | Request started: GET /conversations
2026-07-17 14:20:34,999 | DEBUG    | req=b97c8710-2983-423d-975c-cd6e660a0f77 | user=ram@example.com | ai_document_search:get_current_user:64 | Authenticated request — email='ram@example.com', role='USER'
2026-07-17 14:20:35,002 | INFO     | req=b97c8710-2983-423d-975c-cd6e660a0f77 | user=- | ai_document_search:dispatch:68 | Request completed: GET /conversations -> 200 in 6.92ms
2026-07-17 14:24:23,837 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:dispatch:39 | Request started: POST /chat/
2026-07-17 14:24:23,844 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=ram@example.com | ai_document_search:get_current_user:64 | Authenticated request — email='ram@example.com', role='USER'
2026-07-17 14:24:23,987 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:ask:138 | RAG ask() starting — customer_id=10, question_chars=36, history_turns=6
2026-07-17 14:24:23,987 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:condense_question:115 | Skipping condensing for 'explain me tender  contract duration' — looks standalone already
2026-07-17 14:24:23,992 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:get:67 | Exact cache MISS — customer_id=10, key=chat:exact_cache:10:0670f25811f3701b3822f1561f3382ed9c15f0efe909c69101af2c892df3eb3c
2026-07-17 14:24:23,992 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | exact_cache_get completed in 4.67ms
2026-07-17 14:24:23,993 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:generate_embedding:27 | OpenAI embeddings call starting — model=text-embedding-3-small, chars=36
2026-07-17 14:24:34,497 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | openai_embeddings_call completed in 10504.47ms
2026-07-17 14:24:34,540 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | semantic_cache_lookup completed in 42.5ms
2026-07-17 14:24:34,540 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:get:31 | Semantic cache MISS — customer_id=10
2026-07-17 14:24:34,555 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | vector_similarity_search completed in 14.25ms
2026-07-17 14:24:34,556 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:similarity_search:114 | vector_similarity_search: 40 rows returned for customer_id=10
2026-07-17 14:24:34,608 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | keyword_search completed in 25.68ms
2026-07-17 14:24:34,609 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:keyword_search:194 | keyword_search: 20 rows returned for customer_id=10
2026-07-17 14:24:34,610 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:ask:246 | Question: 'explain me tender  contract duration' — retrieved 40 vector + 20 keyword hits, 50 unique chunks after merge: [TenderDocument.pdf | dist=0.5121412860138734 | 'Bhayandar Municipal Corporation shall forthwith forfeit the '...], [TenderDocument.pdf | dist=0.5403316142023211 | 'If there is any confusion or conflict between this document '...], [TenderDocument.pdf | dist=0.5431172507000632 | 'S. N Description Details \nTender \n8.  Date & Time of Submitt'...], [TenderDocument.pdf | dist=0.5529668544124289 | 'Purchaser  Mira Bhayandar Municipal Corporation and its \nsuc'...], [TenderDocument.pdf | dist=0.5557126524841156 | 'Dashboard Development, Security Audit, \nMIS Development and '...], [TenderDocument.pdf | dist=0.5609480397058735 | 'Corporation reserves the right to extend this contract based'...], [TenderDocument.pdf | dist=0.562490157022252 | 'provisions of this Agreement but shall not, unless the conte'...], [TenderDocument.pdf | dist=0.5687494198903378 | 'seeking in good faith to perform its contractual obligations'...], [TenderDocument.pdf | dist=0.5732277341848975 | '5.6 Non-fulfillment of the Bidder’s Conditions Precedent ...'...], [TenderDocument.pdf | dist=0.5738230290724522 | '2. To view- Tender Notice, Detailed Time Schedule, RFP Docum'...], [TenderDocument.pdf | dist=0.5849314031019426 | 'delays caused in EMD refund due to incorrect/ inactive benef'...], [TenderDocument.pdf | dist=0.588031209421862 | 'withdrawn upon notice immediately. \n13. While evaluating the'...], [TenderDocument.pdf | dist=0.5883842588607037 | '\uf0b7 User Acceptance Testing (UAT) \n\uf0b7 Integration with Apple Sa'...], [TenderDocument.pdf | dist=0.5900283073908068 | '11.7 Master Service Agreement  \n \n[On the letter head of the'...], [TenderDocument.pdf | dist=0.5900680101022142 | 'used to refer to the contracted delivery time (of the \nservi'...], [TenderDocument.pdf | dist=0.592259143464894 | 'Mira Bhayandar Municipal Corporation  \n \n   \nS. N Tender Pro'...], [TenderDocument.pdf | dist=0.5951910850120525 | '4.5 Price and information ..................................'...], [TenderDocument.pdf | dist=0.5963832787429255 | 'section will survive irrespective of the fact whether there '...], [TenderDocument.pdf | dist=0.5987020045281457 | 'process and reject all Proposals at any time prior to award '...], [TenderDocument.pdf | dist=0.5991134348938305 | 'hereinabove and the rights and remedies which the Authority '...], [TenderDocument.pdf | dist=0.6004903996712343 | '16. Survival. Both parties agree that all their obligations '...], [TenderDocument.pdf | dist=0.6094898944559992 | '10.1 Definitions \n \nFor purposes of this Service Level Agree'...], [TenderDocument.pdf | dist=0.6106419702531672 | 'their obligations hereunder. \n10. Governing Law. This Agreem'...], [TenderDocument.pdf | dist=0.6109342728549778 | 'delays in online submission due to any reason. For this, the'...], [TenderDocument.pdf | dist=0.6111333950832745 | '7.6. Project Timelines and Milestones: \n \nMBMC envisages the'...], [TenderDocument.pdf | dist=0.6113770382485784 | '2. Bidder/ Agencies are advised to study this RFP document c'...], [TenderDocument.pdf | dist=0.6118519640151562 | 'Bhayandar Municipal Corporation to award a Contract or to en'...], [TenderDocument.pdf | dist=0.6120942978832821 | '• Bidder and MBMC will mutually decide on the Service Manage'...], [TenderDocument.pdf | dist=0.613480983215752 | 'or any thereof. \n6. Bidders shall mean a Bidding Company, wh'...], [TenderDocument.pdf | dist=0.6162147946589951 | '2. All the prices will be in Indian Rupees. \n3. The Bidder s'...], [TenderDocument.pdf | dist=0.617080711081194 | '10.5.3 SLA Change Control \n \na. General \nIt is acknowledged '...], [TenderDocument.pdf | dist=0.6172404670345926 | '9.2 Payment Terms \n \nPayment will be made to the System Inte'...], [TenderDocument.pdf | dist=0.6207387437640102 | 'Bidding Document Documents issued by the procuring entity, i'...], [TenderDocument.pdf | dist=0.6230309346386882 | '19. Parties means the parties to the agreement and “party” m'...], [TenderDocument.pdf | dist=0.6231080547111693 | '2. The Commercial Proposal submitted by Bidder should be inc'...], [TenderDocument.pdf | dist=0.6240443434872254 | 'Whereas \na) The Authority has selected the Bidder to provide'...], [TenderDocument.pdf | dist=0.6242020874468861 | 'Payments shall be made against invoices raised by the select'...], [TenderDocument.pdf | dist=0.6253246606974616 | 'No Consortium is allowed for this Bid. The Bidder for partic'...], [TenderDocument.pdf | dist=0.6255438119152537 | 'shall be uploaded onto the e-tender website \n(https:/mahaten'...], [TenderDocument.pdf | dist=0.6258906502546873 | 'The Bidder shall maintain and distribute current copies of t'...], [TenderDocument.pdf | dist=kw | 'City Engineers and City Engineer to Commissioner. Login ID f'...], [TenderDocument.pdf | dist=kw | 'Mira Bhayandar Municipal Corporation \nIndira Gandhi Bhawan C'...], [TenderDocument.pdf | dist=kw | '5038 \nNew Report by Name Pending files. The column would be '...], [TenderDocument.pdf | dist=kw | 'modifications to the above from time to time \nContract Value'...], [TenderDocument.pdf | dist=kw | 'Acronym Full Form \nEC Eligibility Criteria \nEffective Date T'...], [TenderDocument.pdf | dist=kw | 'Commissioner will see all the works of Organization. We can '...], [TenderDocument.pdf | dist=kw | 'the Bidder to the Mira Bhayandar Municipal Corporation again'...], [TenderDocument.pdf | dist=kw | '2. The Bid is being submitted and submissions in this letter'...], [TenderDocument.pdf | dist=kw | 'any other cost component affecting the total cost in fulfill'...], [TenderDocument.pdf | dist=kw | '• Payments towards each payment milestone will be released b'...]
2026-07-17 14:24:34,610 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:generate_answer:201 | LLM request starting: generate_answer — model=gpt-4o-mini, context_chars=41026, question_chars=36
2026-07-17 14:24:40,700 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | llm_generate_answer completed in 6089.45ms
2026-07-17 14:24:40,700 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:generate_answer:251 | LLM response completed — prompt: 9179, completion: 138, total: 9317
2026-07-17 14:24:40,710 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:log_duration:33 | exact_cache_set completed in 9.41ms
2026-07-17 14:24:40,710 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:set:99 | Exact cache WRITE — customer_id=10, key=chat:exact_cache:10:0670f25811f3701b3822f1561f3382ed9c15f0efe909c69101af2c892df3eb3c, ttl=86400s
2026-07-17 14:24:40,734 | DEBUG    | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:set:75 | Semantic cache WRITE — customer_id=10
2026-07-17 14:24:40,734 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:ask:321 | Question: 'explain me tender  contract duration' — full retrieval+LLM generation, 16747.35ms total
2026-07-17 14:24:40,743 | INFO     | req=9fe8a5f6-2f79-415a-b7cf-fc5057a5eb7a | user=- | ai_document_search:dispatch:68 | Request completed: POST /chat/ -> 200 in 16906.7ms
2026-07-17 14:24:40,771 | INFO     | req=e28b2733-8e4c-4e53-9018-6059a13e53c3 | user=- | ai_document_search:dispatch:39 | Request started: GET /conversations
2026-07-17 14:24:40,776 | DEBUG    | req=e28b2733-8e4c-4e53-9018-6059a13e53c3 | user=ram@example.com | ai_document_search:get_current_user:64 | Authenticated request — email='ram@example.com', role='USER'
2026-07-17 14:24:40,779 | INFO     | req=e28b2733-8e4c-4e53-9018-6059a13e53c3 | user=- | ai_document_search:dispatch:68 | Request completed: GET /conversations -> 200 in 8.03ms
2026-07-17 14:58:37,140 | INFO     | req=- | user=- | ai_document_search:log_shutdown:51 | Application shutdown: AI Document Search
2026-07-17 14:58:44,907 | INFO     | req=- | user=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-07-17 14:58:48,189 | INFO     | req=- | user=- | ai_document_search:log_shutdown:51 | Application shutdown: AI Document Search
2026-07-17 14:58:55,495 | INFO     | req=- | user=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-07-17 14:58:55,608 | INFO     | req=- | user=- | ai_document_search:log_shutdown:51 | Application shutdown: AI Document Search
2026-07-17 14:59:03,083 | INFO     | req=- | user=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-07-17 14:59:03,190 | INFO     | req=- | user=- | ai_document_search:log_shutdown:51 | Application shutdown: AI Document Search
2026-07-17 14:59:10,590 | INFO     | req=- | user=- | customer=- | super_admin=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-07-17 14:59:10,703 | INFO     | req=- | user=- | customer=- | super_admin=- | ai_document_search:log_shutdown:51 | Application shutdown: AI Document Search
